2026-08-27 22:56:36,351 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-BoldOblique.ttf', index=0, name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-08-27 22:56:36,351 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\LastResortHE-Regular.ttf', index=0, name='Last Resort High-Efficiency', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,351 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymBol.ttf', index=0, name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymReg.ttf', index=0, name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymBol.ttf', index=0, name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf', index=0, name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerifDisplay.ttf', index=0, name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', index=0, name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBolIta.ttf', index=0, name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', index=0, name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBol.ttf', index=0, name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralItalic.ttf', index=0, name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', index=0, name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmss10.ttf', index=0, name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', index=0, name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2026-08-27 22:56:36,352 DEBUG    matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\Pingaksh\\MyDocs\\Ongoing Projects\\GitHub Repos\\intrinsic-value-calculator\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBolIta.ttf', index=0, name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
